root_path,relative_path,path,parent_path,filename,stem,extension,size_bytes,modified_at,is_audio,artist,album,title,track_number,disc_number,year,suggested_path,suggested_filename,status,notes,confidence
/mnt/d/Music,just music/music/primus/Antipop/12 - The Final Voyage Of The Liquid Sky.mp3,/mnt/d/Music/just music/music/primus/Antipop/12 - The Final Voyage Of The Liquid Sky.mp3,/mnt/d/Music/just music/music/primus/Antipop,12 - The Final Voyage Of The Liquid Sky.mp3,12 - The Final Voyage Of The Liquid Sky,.mp3,8167593,2007-03-28T19:43:02+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Antipop/13 - Coattails Of A Dead Man.mp3,/mnt/d/Music/just music/music/primus/Antipop/13 - Coattails Of A Dead Man.mp3,/mnt/d/Music/just music/music/primus/Antipop,13 - Coattails Of A Dead Man.mp3,13 - Coattails Of A Dead Man,.mp3,14351090,2007-04-11T17:51:24+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/01 - To Defy The Laws Of Tradition.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/01 - To Defy The Laws Of Tradition.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],01 - To Defy The Laws Of Tradition.mp3,01 - To Defy The Laws Of Tradition,.mp3,9629615,2007-05-18T09:52:28+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/02 - Groundhog's Day.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/02 - Groundhog's Day.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],02 - Groundhog's Day.mp3,02 - Groundhog's Day,.mp3,7168880,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/03 - Too Many Puppies.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/03 - Too Many Puppies.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],03 - Too Many Puppies.mp3,03 - Too Many Puppies,.mp3,5702470,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/04 - Mr. Knowitall.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/04 - Mr. Knowitall.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],04 - Mr. Knowitall.mp3,04 - Mr. Knowitall,.mp3,5555139,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/05 - Frizzle Fry.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/05 - Frizzle Fry.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],05 - Frizzle Fry.mp3,05 - Frizzle Fry,.mp3,8751900,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/06 - John The Fisherman.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/06 - John The Fisherman.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],06 - John The Fisherman.mp3,06 - John The Fisherman,.mp3,5229758,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/07 - You Can't Kill Michael Malloy.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/07 - You Can't Kill Michael Malloy.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],07 - You Can't Kill Michael Malloy.mp3,07 - You Can't Kill Michael Malloy,.mp3,628655,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/08 - The Toys Go Winding Down.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/08 - The Toys Go Winding Down.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],08 - The Toys Go Winding Down.mp3,08 - The Toys Go Winding Down,.mp3,6607143,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/09 - Pudding Time.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/09 - Pudding Time.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],09 - Pudding Time.mp3,09 - Pudding Time,.mp3,5965157,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/10 - Sathington Willoughby.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/10 - Sathington Willoughby.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],10 - Sathington Willoughby.mp3,10 - Sathington Willoughby,.mp3,601696,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/11 - Spegetti Western.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/11 - Spegetti Western.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],11 - Spegetti Western.mp3,11 - Spegetti Western,.mp3,8225272,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/12 - Harold Of The Rocks.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/12 - Harold Of The Rocks.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],12 - Harold Of The Rocks.mp3,12 - Harold Of The Rocks,.mp3,9067877,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/13 - To Defy.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/13 - To Defy.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],13 - To Defy.mp3,13 - To Defy,.mp3,936481,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Frizzle Fry [Bonus Track]/14 - Hello Skinny-Constantinople.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track]/14 - Hello Skinny-Constantinople.mp3,/mnt/d/Music/just music/music/primus/Frizzle Fry [Bonus Track],14 - Hello Skinny-Constantinople.mp3,14 - Hello Skinny-Constantinople,.mp3,6932524,2007-09-11T11:43:06+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/01 - Seas Of Cheese.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/01 - Seas Of Cheese.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,01 - Seas Of Cheese.mp3,01 - Seas Of Cheese,.mp3,1016730,2007-06-12T19:41:10+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/02 - Here Come The Bastards.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/02 - Here Come The Bastards.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,02 - Here Come The Bastards.mp3,02 - Here Come The Bastards,.mp3,4199698,2007-06-12T19:41:10+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/03 - Sgt. Baker.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/03 - Sgt. Baker.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,03 - Sgt. Baker.mp3,03 - Sgt. Baker,.mp3,6165778,2007-06-12T19:41:10+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/04 - American Life.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/04 - American Life.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,04 - American Life.mp3,04 - American Life,.mp3,6553853,2007-06-12T19:41:10+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/05 - Jerry Was A Race Car Driver.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/05 - Jerry Was A Race Car Driver.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,05 - Jerry Was A Race Car Driver.mp3,05 - Jerry Was A Race Car Driver,.mp3,4587773,2007-06-12T19:41:10+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/06 - Eleven.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/06 - Eleven.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,06 - Eleven.mp3,06 - Eleven,.mp3,6232860,2007-06-12T19:41:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/07 - Is It Luck-.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/07 - Is It Luck-.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,07 - Is It Luck-.mp3,07 - Is It Luck-,.mp3,4997791,2007-06-12T19:41:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/08 - Grandad's Little Ditty.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/08 - Grandad's Little Ditty.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,08 - Grandad's Little Ditty.mp3,08 - Grandad's Little Ditty,.mp3,909523,2007-06-12T19:41:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/09 - Tommy The Cat.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/09 - Tommy The Cat.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,09 - Tommy The Cat.mp3,09 - Tommy The Cat,.mp3,6130042,2007-06-12T19:41:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/10 - Sathington Waltz.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/10 - Sathington Waltz.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,10 - Sathington Waltz.mp3,10 - Sathington Waltz,.mp3,2474362,2007-06-12T19:41:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/11 - Those Damned Blue Collar Tweekers.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/11 - Those Damned Blue Collar Tweekers.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,11 - Those Damned Blue Collar Tweekers.mp3,11 - Those Damned Blue Collar Tweekers,.mp3,7672939,2007-06-12T19:41:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,"just music/music/primus/Sailing The Seas Of Cheese/12 - Fish On (Fisherman Chronicles, Chapter II).mp3","/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/12 - Fish On (Fisherman Chronicles, Chapter II).mp3",/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,"12 - Fish On (Fisherman Chronicles, Chapter II).mp3","12 - Fish On (Fisherman Chronicles, Chapter II)",.mp3,11176899,2007-06-12T19:41:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/primus/Sailing The Seas Of Cheese/13 - Los Bastardos.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese/13 - Los Bastardos.mp3,/mnt/d/Music/just music/music/primus/Sailing The Seas Of Cheese,13 - Los Bastardos.mp3,13 - Los Bastardos,.mp3,3816638,2007-06-12T19:41:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/01 - Track 1.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/01 - Track 1.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),01 - Track 1.mp3,01 - Track 1,.mp3,10321128,2006-04-17T01:59:14+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/02 - Track 2.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/02 - Track 2.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),02 - Track 2.mp3,02 - Track 2,.mp3,6054183,2006-04-17T01:59:14+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/03 - Track 3.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/03 - Track 3.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),03 - Track 3.mp3,03 - Track 3,.mp3,4467401,2006-04-17T01:59:14+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/04 - Track 4.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/04 - Track 4.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),04 - Track 4.mp3,04 - Track 4,.mp3,6228472,2006-04-17T01:59:14+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/05 - Track 5.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/05 - Track 5.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),05 - Track 5.mp3,05 - Track 5,.mp3,5938199,2006-04-17T01:59:14+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/06 - Track 6.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/06 - Track 6.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),06 - Track 6.mp3,06 - Track 6,.mp3,4552037,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/07 - Track 7.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/07 - Track 7.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),07 - Track 7.mp3,07 - Track 7,.mp3,4788393,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/08 - Track 8.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/08 - Track 8.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),08 - Track 8.mp3,08 - Track 8,.mp3,5158287,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/09 - Track 9.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/09 - Track 9.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),09 - Track 9.mp3,09 - Track 9,.mp3,6157001,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/10 - Track 10.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/10 - Track 10.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),10 - Track 10.mp3,10 - Track 10,.mp3,7235962,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/11 - Track 11.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/11 - Track 11.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),11 - Track 11.mp3,11 - Track 11,.mp3,5051081,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/12 - Track 12.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/12 - Track 12.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),12 - Track 12.mp3,12 - Track 12,.mp3,5261105,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/13 - Track 13.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/13 - Track 13.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),13 - Track 13.mp3,13 - Track 13,.mp3,5737579,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/14 - Track 14.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/14 - Track 14.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),14 - Track 14.mp3,14 - Track 14,.mp3,6174555,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/15 - Track 15.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/15 - Track 15.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),15 - Track 15.mp3,15 - Track 15,.mp3,4298127,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/16 - Track 16.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/16 - Track 16.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),16 - Track 16.mp3,16 - Track 16,.mp3,4649840,2006-04-17T01:59:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/17 - Track 17.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/17 - Track 17.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),17 - Track 17.mp3,17 - Track 17,.mp3,6714349,2006-04-17T01:59:18+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/music/toolio/Untitled - 04-16-06 (1)/18 - Track 18.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1)/18 - Track 18.mp3,/mnt/d/Music/just music/music/toolio/Untitled - 04-16-06 (1),18 - Track 18.mp3,18 - Track 18,.mp3,5135717,2006-04-17T01:59:18+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/offsprings_2.mp3,/mnt/d/Music/just music/offsprings_2.mp3,/mnt/d/Music/just music,offsprings_2.mp3,offsprings_2,.mp3,4782163,2008-12-31T02:32:30+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/offsprings_7.mp3,/mnt/d/Music/just music/offsprings_7.mp3,/mnt/d/Music/just music,offsprings_7.mp3,offsprings_7,.mp3,4544607,2008-12-31T02:32:40+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/offsprings_8.mp3,/mnt/d/Music/just music/offsprings_8.mp3,/mnt/d/Music/just music,offsprings_8.mp3,offsprings_8,.mp3,4127026,2008-12-31T02:32:50+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/offsprings_9.mp3,/mnt/d/Music/just music/offsprings_9.mp3,/mnt/d/Music/just music,offsprings_9.mp3,offsprings_9,.mp3,4343350,2008-12-31T02:32:18+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/panic at the disco.mp3,/mnt/d/Music/just music/panic at the disco.mp3,/mnt/d/Music/just music,panic at the disco.mp3,panic at the disco,.mp3,4483155,2008-12-31T02:46:54+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/pardon me.mp3,/mnt/d/Music/just music/pardon me.mp3,/mnt/d/Music/just music,pardon me.mp3,pardon me,.mp3,5446700,2008-12-31T01:47:26+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/pat benatar.mp3,/mnt/d/Music/just music/pat benatar.mp3,/mnt/d/Music/just music,pat benatar.mp3,pat benatar,.mp3,5011098,2009-01-01T21:11:02+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/pat benatar1.mp3,/mnt/d/Music/just music/pat benatar1.mp3,/mnt/d/Music/just music,pat benatar1.mp3,pat benatar1,.mp3,4196115,2009-01-01T21:11:24+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/peaches.mp3,/mnt/d/Music/just music/peaches.mp3,/mnt/d/Music/just music,peaches.mp3,peaches,.mp3,4063659,2008-12-31T02:00:46+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/peral jam.mp3,/mnt/d/Music/just music/peral jam.mp3,/mnt/d/Music/just music,peral jam.mp3,peral jam,.mp3,7289231,2008-12-31T03:30:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/peral jam1.mp3,/mnt/d/Music/just music/peral jam1.mp3,/mnt/d/Music/just music,peral jam1.mp3,peral jam1,.mp3,6996397,2008-12-31T03:30:38+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/peral jam2.mp3,/mnt/d/Music/just music/peral jam2.mp3,/mnt/d/Music/just music,peral jam2.mp3,peral jam2,.mp3,6445318,2008-12-31T03:32:02+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/peral jam3.mp3,/mnt/d/Music/just music/peral jam3.mp3,/mnt/d/Music/just music,peral jam3.mp3,peral jam3,.mp3,5656629,2008-12-31T03:33:00+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/redhotchili peppers.mp3,/mnt/d/Music/just music/redhotchili peppers.mp3,/mnt/d/Music/just music,redhotchili peppers.mp3,redhotchili peppers,.mp3,4821586,2008-12-31T02:09:44+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/redhotchili peppers1.mp3,/mnt/d/Music/just music/redhotchili peppers1.mp3,/mnt/d/Music/just music,redhotchili peppers1.mp3,redhotchili peppers1,.mp3,6187059,2008-12-31T02:10:04+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/redhotchili peppers_01.mp3,/mnt/d/Music/just music/redhotchili peppers_01.mp3,/mnt/d/Music/just music,redhotchili peppers_01.mp3,redhotchili peppers_01,.mp3,5318220,2008-12-31T02:07:30+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/redhotchili peppers_03.mp3,/mnt/d/Music/just music/redhotchili peppers_03.mp3,/mnt/d/Music/just music,redhotchili peppers_03.mp3,redhotchili peppers_03,.mp3,7772639,2008-12-31T02:07:46+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/redhotchili peppers_04.mp3,/mnt/d/Music/just music/redhotchili peppers_04.mp3,/mnt/d/Music/just music,redhotchili peppers_04.mp3,redhotchili peppers_04,.mp3,6195303,2008-12-31T02:08:02+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/redhotchili peppers_05.mp3,/mnt/d/Music/just music/redhotchili peppers_05.mp3,/mnt/d/Music/just music,redhotchili peppers_05.mp3,redhotchili peppers_05,.mp3,7035445,2008-12-31T02:08:30+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/redhotchili peppers_06.mp3,/mnt/d/Music/just music/redhotchili peppers_06.mp3,/mnt/d/Music/just music,redhotchili peppers_06.mp3,redhotchili peppers_06,.mp3,5610381,2008-12-31T02:09:24+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/redhotchili peppers_07.mp3,/mnt/d/Music/just music/redhotchili peppers_07.mp3,/mnt/d/Music/just music,redhotchili peppers_07.mp3,redhotchili peppers_07,.mp3,6433542,2008-12-31T02:08:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/redhotchili peppers_09.mp3,/mnt/d/Music/just music/redhotchili peppers_09.mp3,/mnt/d/Music/just music,redhotchili peppers_09.mp3,redhotchili peppers_09,.mp3,6791528,2008-12-31T02:07:18+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/redhotchili peppers_14.mp3,/mnt/d/Music/just music/redhotchili peppers_14.mp3,/mnt/d/Music/just music,redhotchili peppers_14.mp3,redhotchili peppers_14,.mp3,6389670,2008-12-31T02:08:56+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/rollinstones.mp3,/mnt/d/Music/just music/rollinstones.mp3,/mnt/d/Music/just music,rollinstones.mp3,rollinstones,.mp3,10691676,2009-01-01T21:16:24+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/basefinish.wav,/mnt/d/Music/just music/samples/basefinish.wav,/mnt/d/Music/just music/samples,basefinish.wav,basefinish,.wav,52433552,2009-07-24T00:04:08+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/bearrythlead.wav,/mnt/d/Music/just music/samples/bearrythlead.wav,/mnt/d/Music/just music/samples,bearrythlead.wav,bearrythlead,.wav,161550992,2009-10-20T02:07:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/bearstyle.wav,/mnt/d/Music/just music/samples/bearstyle.wav,/mnt/d/Music/just music/samples,bearstyle.wav,bearstyle,.wav,37750928,2009-09-14T02:44:32+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/fullbear.wav,/mnt/d/Music/just music/samples/fullbear.wav,/mnt/d/Music/just music/samples,fullbear.wav,fullbear,.wav,50244752,2009-10-05T01:51:54+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/fulledit.wav,/mnt/d/Music/just music/samples/fulledit.wav,/mnt/d/Music/just music/samples,fulledit.wav,fulledit,.wav,42194576,2009-07-23T23:43:52+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/newvibe.wav,/mnt/d/Music/just music/samples/newvibe.wav,/mnt/d/Music/just music/samples,newvibe.wav,newvibe,.wav,32422544,2009-09-04T00:40:04+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/newvibe2.wav,/mnt/d/Music/just music/samples/newvibe2.wav,/mnt/d/Music/just music/samples,newvibe2.wav,newvibe2,.wav,43862672,2009-09-05T01:21:00+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/pharoh experiment.wav,/mnt/d/Music/just music/samples/pharoh experiment.wav,/mnt/d/Music/just music/samples,pharoh experiment.wav,pharoh experiment,.wav,38171792,2009-09-14T02:42:52+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/smoke2.wav,/mnt/d/Music/just music/samples/smoke2.wav,/mnt/d/Music/just music/samples,smoke2.wav,smoke2,.wav,23128208,2009-11-03T19:39:30+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/smoke3.wav,/mnt/d/Music/just music/samples/smoke3.wav,/mnt/d/Music/just music/samples,smoke3.wav,smoke3,.wav,23974544,2009-11-03T20:13:48+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,just music/samples/smoke4.wav,/mnt/d/Music/just music/samples/smoke4.wav,/mnt/d/Music/just music/samples,smoke4.wav,smoke4,.wav,23969936,2009-11-03T20:22:00+00:00,1,,,,,,,,,inventoried,,
