file_id,action,reason,metadata_status,review_status,artist,album,title,source_path,destination_path
4258,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Avenged Sevenfold,Waking The Fallen,Unholy Confessions,/mnt/d/Music/music/Alternative & Punk/Avenged Sevenfold/Waking The Fallen/LQDL.m4a,/mnt/d/Music/_Sorted_By_Artist/Avenged Sevenfold/LQDL.m4a
4255,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Avenged Sevenfold,Waking The Fallen,Waking The Fallen,/mnt/d/Music/music/Alternative & Punk/Avenged Sevenfold/Waking The Fallen/GIQJ.m4a,/mnt/d/Music/_Sorted_By_Artist/Avenged Sevenfold/GIQJ.m4a
3794,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Original Soundtrack,Swingers,Pick Up the Pieces,/mnt/d/Music/music/70's/Average White Band/Swingers/AGWW.mp3,/mnt/d/Music/_Sorted_By_Artist/Original Soundtrack/AGWW.mp3
620,move,confirmed metadata or accepted review,confirmed,unreviewed,Az Yet,Az Yet,Hard To Say I'm Sorry,/mnt/d/Music/iTunes/Az Yet/Az Yet/05 Hard To Say I'm Sorry.m4a,/mnt/d/Music/_Sorted_By_Artist/Az Yet/05 Hard To Say I'm Sorry.m4a
619,move,confirmed metadata or accepted review,confirmed,unreviewed,Az Yet,Az Yet,Last Night,/mnt/d/Music/iTunes/Az Yet/Az Yet/01 Last Night.m4a,/mnt/d/Music/_Sorted_By_Artist/Az Yet/01 Last Night.m4a
5738,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Batt'em Up Featuring Gar & Red,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/NWYM.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/NWYM.m4a
5736,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Clean Up Man Pt. 2,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/KSPB.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/KSPB.m4a
5746,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Do What You Do,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/ZTBU.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/ZTBU.m4a
5741,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Duckin The Law Featuring Hakim & Sniper,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/UFZR.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/UFZR.m4a
5739,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Fuck You (Intro),/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/QSJB.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/QSJB.m4a
5737,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Hottest Of The Hot,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/KTVK.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/KTVK.m4a
5732,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Hottest Of The Hot (Remix),/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/GAUW.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/GAUW.m4a
5744,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,I Keep It Gangsta,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/ZADM.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/ZADM.m4a
5730,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,I'm Out Here Featuring Hakim & Sniper,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/AISV.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/AISV.m4a
5743,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Just Like That,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/WOQC.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/WOQC.m4a
5729,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,"Let It Flow Featuring Hakim, Gar, Sniper & Wyndi",/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/AISO.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/AISO.m4a
5745,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,My Son & My Daughter,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/ZOYJ.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/ZOYJ.m4a
5731,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Only 4 U Featuring Wyndi,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/CZDC.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/CZDC.m4a
5735,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,R.I.P.,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/JCNB.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/JCNB.m4a
5733,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Real Niggas & Real Bitches,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/GZYM.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/GZYM.m4a
5742,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Reality Check Pt. 2,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/WBWJ.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/WBWJ.m4a
5740,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,Shoot'em Up & Bang Bang,/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/RZHM.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/RZHM.m4a
5734,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,B.G.:<Livin' Legend>,The Club Scene (Skit),/mnt/d/Music/music/Hip Hop_Rap/B.G/B.G.__Livin' Legend_/HTEW.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/HTEW.m4a
5758,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Ah Ha...,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/SNMG.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/SNMG.m4a
5766,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Big Tymers,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/ZQSU.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/ZQSU.m4a
5751,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Bounce With Me,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/JIZU.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/JIZU.m4a
5755,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Change The World,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/MVYJ.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/MVYJ.m4a
5762,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Get In Line,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/UWPW.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/UWPW.m4a
5753,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Gun Slinger,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/KWDO.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/KWDO.m4a
5750,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,He Used To Be A Man,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/JHNC.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/JHNC.m4a
5760,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Hennessy & XTC,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/TVFT.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/TVFT.m4a
5752,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,I Know,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/KDMY.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/KDMY.m4a
5759,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Jungle,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/SYGF.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/SYGF.m4a
5748,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Press One,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/BPMY.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/BPMY.m4a
5747,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Problems,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/AEZM.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/AEZM.m4a
5749,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Run With My Chopper,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/FXCU.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/FXCU.m4a
5765,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,This Nigga Die,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/YHQW.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/YHQW.m4a
5764,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,To My People,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/XXRP.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/XXRP.m4a
5754,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Tyma Talkin',/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/LRPV.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/LRPV.m4a
5761,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Tyma Talkin',/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/TXLK.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/TXLK.m4a
5763,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,Tyma Talkin',/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/WXFP.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/WXFP.m4a
5757,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,U Know How We Do,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/OIPR.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/OIPR.m4a
5756,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Checkmate,What's That Smell,/mnt/d/Music/music/Hip Hop_Rap/B.G/Checkmate/OFOZ.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/OFOZ.m4a
5777,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,'Bout My Paper,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/SZZV.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/SZZV.m4a
5768,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Bling Bling,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/BPFP.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/BPFP.m4a
5772,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Cash Money Is An Army,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/GADM.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/GADM.m4a
5782,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Cash Money Roll,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/ZWJO.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/ZWJO.m4a
5775,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Dog Ass,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/MNAT.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/MNAT.m4a
5773,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Hard Times,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/GNTR.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/GNTR.m4a
5780,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Intro,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/YMSR.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/YMSR.m4a
5769,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Knock Out,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/CUOV.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/CUOV.m4a
5770,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Made Man,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/EUUQ.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/EUUQ.m4a
5774,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Niggaz In Trouble,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/HNGQ.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/HNGQ.m4a
5767,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Play'n It Raw,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/BBKV.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/BBKV.m4a
5771,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Real Niggaz,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/FZRZ.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/FZRZ.m4a
5776,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Thug'n,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/OHUP.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/OHUP.m4a
5778,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Trigga Play,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/TWUL.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/TWUL.m4a
5779,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,Uptown My Home,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/WGVU.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/WGVU.m4a
5781,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,B.G,Chopper City In The Ghetto,With Tha B.G.,/mnt/d/Music/music/Hip Hop_Rap/B.G/Chopper City In The Ghetto/ZNZX.m4a,/mnt/d/Music/_Sorted_By_Artist/B.G/ZNZX.m4a
9753,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby Boy,Rap Mix 1,This Is The Way I Live,/mnt/d/Music/music/Rap/Baby Boy/Rap Mix 1/FESH.mp3,/mnt/d/Music/_Sorted_By_Artist/Baby Boy/FESH.mp3
5793,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,ATL Hoe,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/KCMD.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/KCMD.m4a
5794,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Big Korey,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/LJLX.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/LJLX.m4a
5792,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Bonus/Untitled,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/JLHG.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/JLHG.m4a
5786,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Bouncin,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/EAEH.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/EAEH.m4a
5798,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Do You Wanna,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/PRUW.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/PRUW.m4a
5797,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Drop A Little Lower,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/OUJQ.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/OUJQ.m4a
5789,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Eastside Vs. Westside (Remix),/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/HPNL.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/HPNL.m4a
5785,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Gangsta Walk,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/DWPQ.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/DWPQ.m4a
5784,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Get Crunk,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/BKOM.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/BKOM.m4a
5787,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Gregg Street Party,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/FFQG.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/FFQG.m4a
5790,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Let's Start A Fight,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/IIRN.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/IIRN.m4a
5791,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Lil Chopper Toy,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/JAET.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/JAET.m4a
5803,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Live In Concert,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/VUFZ.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/VUFZ.m4a
5801,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Make Yo Shoulders Jump,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/UUYQ.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/UUYQ.m4a
5788,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Ridin In A Chevy Pt. 2,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/HJGE.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/HJGE.m4a
5802,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Slammin Cadillac Doors,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/VKFD.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/VKFD.m4a
5800,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Stomp That Shit,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/SXUX.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/SXUX.m4a
5796,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,Suckas And Bustas,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/OBOI.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/OBOI.m4a
5783,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,We 2 Deep,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/BBUM.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/BBUM.m4a
5799,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,We Came To Get Dat Cheese,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/PZNY.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/PZNY.m4a
5795,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Baby D,Lil' Chopper Toy,We Got The Club Jumpin,/mnt/d/Music/music/Hip Hop_Rap/Baby D/Lil' Chopper Toy/MERM.m4a,/mnt/d/Music/_Sorted_By_Artist/Baby D/MERM.m4a
4621,move,confirmed metadata or accepted review,confirmed,unreviewed,Various Artists,Guitar Rock Classics,All Right Now,/mnt/d/Music/music/Bad Company/Guitar Rock Classics/FSHC.mp3,/mnt/d/Music/_Sorted_By_Artist/Various Artists/FSHC.mp3
4623,move,confirmed metadata or accepted review,confirmed,unreviewed,Bad Company,The Best of Bad Company Live...What You Hear Is What You Get,Bad Company,/mnt/d/Music/music/Bad Company/The Best of Bad Company Live...What You Hear Is What You Get/GDFG.mp3,/mnt/d/Music/_Sorted_By_Artist/Bad Company/GDFG.mp3
4622,move,confirmed metadata or accepted review,confirmed,unreviewed,Bad Company,The Best of Bad Company Live...What You Hear Is What You Get,Can't Get Enough,/mnt/d/Music/music/Bad Company/The Best of Bad Company Live...What You Hear Is What You Get/BGRO.mp3,/mnt/d/Music/_Sorted_By_Artist/Bad Company/BGRO.mp3
4624,move,confirmed metadata or accepted review,confirmed,unreviewed,Bad Company,The Best of Bad Company Live...What You Hear Is What You Get,Feel Like Makin' Love,/mnt/d/Music/music/Bad Company/The Best of Bad Company Live...What You Hear Is What You Get/RUWE.mp3,/mnt/d/Music/_Sorted_By_Artist/Bad Company/RUWE.mp3
4625,move,confirmed metadata or accepted review,confirmed,unreviewed,Bad Company,Wayne's World 2,Can't Get Enough,/mnt/d/Music/music/Bad Company/Wayne's World 2/HKAC.m4a,/mnt/d/Music/_Sorted_By_Artist/Bad Company/HKAC.m4a
4629,move,confirmed metadata or accepted review,confirmed,unreviewed,Barenaked Ladies,,Break Your Heart,/mnt/d/Music/music/Barenaked Ladies/No album info/SWWE.m4a,/mnt/d/Music/_Sorted_By_Artist/Barenaked Ladies/SWWE.m4a
4626,move,confirmed metadata or accepted review,confirmed,unreviewed,Barenaked Ladies,,Brian Wilson,/mnt/d/Music/music/Barenaked Ladies/No album info/MQHH.m4a,/mnt/d/Music/_Sorted_By_Artist/Barenaked Ladies/MQHH.m4a
4630,move,confirmed metadata or accepted review,confirmed,unreviewed,Barenaked Ladies,,If I Had $1000000,/mnt/d/Music/music/Barenaked Ladies/No album info/VNSS.m4a,/mnt/d/Music/_Sorted_By_Artist/Barenaked Ladies/VNSS.m4a
4631,move,confirmed metadata or accepted review,confirmed,unreviewed,Barenaked Ladies,,One Week,/mnt/d/Music/music/Barenaked Ladies/No album info/XMAE.m4a,/mnt/d/Music/_Sorted_By_Artist/Barenaked Ladies/XMAE.m4a
4627,move,confirmed metadata or accepted review,confirmed,unreviewed,Barenaked Ladies,,The Old Apartment,/mnt/d/Music/music/Barenaked Ladies/No album info/PLPN.m4a,/mnt/d/Music/_Sorted_By_Artist/Barenaked Ladies/PLPN.m4a
4628,move,confirmed metadata or accepted review,confirmed,unreviewed,Barenaked Ladies,,What a Good Boy,/mnt/d/Music/music/Barenaked Ladies/No album info/QDWI.m4a,/mnt/d/Music/_Sorted_By_Artist/Barenaked Ladies/QDWI.m4a
9754,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Beastie Boys,None,Beastie Boys - No Sleep Till Brooklyn,/mnt/d/Music/music/Rap/Beastie Boys/No album info/MRII.mp3,/mnt/d/Music/_Sorted_By_Artist/Beastie Boys/MRII.mp3
4632,move,confirmed metadata or accepted review,confirmed,unreviewed,Beastie Boys,,Brass Monkey,/mnt/d/Music/music/Beastie Boys/No album info/FXWC.mp3,/mnt/d/Music/_Sorted_By_Artist/Beastie Boys/FXWC.mp3
4633,move,confirmed metadata or accepted review,confirmed,unreviewed,Beastie Boys,Now 17,Ch-Check It Out,/mnt/d/Music/music/Beastie Boys/Now 17/MQMN.m4a,/mnt/d/Music/_Sorted_By_Artist/Beastie Boys/MQMN.m4a
629,move,confirmed metadata or accepted review,confirmed,unreviewed,Beatles,,I feel fine,/mnt/d/Music/iTunes/Beatles/Unknown Album/07 I feel fine.m4a,/mnt/d/Music/_Sorted_By_Artist/Beatles/07 I feel fine.m4a
623,move,confirmed metadata or accepted review,confirmed,unreviewed,Beatles,,Love me do,/mnt/d/Music/iTunes/Beatles/Unknown Album/01 Love me do.m4a,/mnt/d/Music/_Sorted_By_Artist/Beatles/01 Love me do.m4a
628,move,confirmed metadata or accepted review,confirmed,unreviewed,Beatles,,a hard day's night,/mnt/d/Music/iTunes/Beatles/Unknown Album/06 a hard day's night.m4a,/mnt/d/Music/_Sorted_By_Artist/Beatles/06 a hard day's night.m4a
640,move,confirmed metadata or accepted review,confirmed,unreviewed,Beatles,,all you need is love,/mnt/d/Music/iTunes/Beatles/Unknown Album/18 all you need is love.m4a,/mnt/d/Music/_Sorted_By_Artist/Beatles/18 all you need is love.m4a
627,move,confirmed metadata or accepted review,confirmed,unreviewed,Beatles,,can't buy me love,/mnt/d/Music/iTunes/Beatles/Unknown Album/05 can't buy me love.m4a,/mnt/d/Music/_Sorted_By_Artist/Beatles/05 can't buy me love.m4a
