file_id,action,reason,duplicate_key,artist,album,title,size_bytes,source_path,keep_path,quarantine_path
3146,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | death blooms,Mudvayne,L.D. 50,Death Blooms,7008384,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/05 - Death Blooms.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/05 - Death Blooms (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 - Death Blooms.mp3
8789,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | death blooms,Mudvayne,L.D. 50,Death Blooms,7008384,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/05 - Death Blooms (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/05 - Death Blooms (2).mp3,
2364,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | dig,Mudvayne,L.D. 50,Dig,2609036,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/02 Dig.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/02 - Dig (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 Dig.m4a
3143,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | dig,Mudvayne,L.D. 50,Dig,3891871,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/02 - Dig.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/02 - Dig (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 - Dig.mp3
8786,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | dig,Mudvayne,L.D. 50,Dig,3891871,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/02 - Dig (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/02 - Dig (2).mp3,
2372,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | everything and nothing,Mudvayne,L.D. 50,Everything And Nothing,3217292,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/10 Everything And Nothing.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/10 - Everything And Nothing (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 Everything And Nothing.m4a
3151,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | everything and nothing,Mudvayne,L.D. 50,Everything And Nothing,4694352,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/10 - Everything And Nothing.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/10 - Everything And Nothing (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 - Everything And Nothing.mp3
8794,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | everything and nothing,Mudvayne,L.D. 50,Everything And Nothing,4694352,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/10 - Everything And Nothing (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/10 - Everything And Nothing (2).mp3,
2368,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | golden ratio,Mudvayne,L.D. 50,Golden Ratio,886514,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/06 Golden Ratio.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/06 - Golden Ratio (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 Golden Ratio.m4a
3147,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | golden ratio,Mudvayne,L.D. 50,Golden Ratio,1319541,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/06 - Golden Ratio.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/06 - Golden Ratio (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 - Golden Ratio.mp3
8790,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | golden ratio,Mudvayne,L.D. 50,Golden Ratio,1319541,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/06 - Golden Ratio (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/06 - Golden Ratio (2).mp3,
2365,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | internal primates forever,Mudvayne,L.D. 50,Internal Primates Forever,4248960,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/03 Internal Primates Forever.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/03 - Internal Primates Forever (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 Internal Primates Forever.m4a
3144,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | internal primates forever,Mudvayne,L.D. 50,Internal Primates Forever,6366398,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/03 - Internal Primates Forever.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/03 - Internal Primates Forever (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 - Internal Primates Forever.mp3
8787,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | internal primates forever,Mudvayne,L.D. 50,Internal Primates Forever,6366398,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/03 - Internal Primates Forever (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/03 - Internal Primates Forever (2).mp3,
2378,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | k)now f(orever,Mudvayne,L.D. 50,(K)now F(Orever),7046197,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/16 (K)now F(Orever).m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/16 - (K)now F(Orever) (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/16 (K)now F(Orever).m4a
3157,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | k)now f(orever,Mudvayne,L.D. 50,(K)now F(Orever),10236491,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/16 - (K)now F(Orever).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/16 - (K)now F(Orever) (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/16 - (K)now F(Orever).mp3
8800,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | k)now f(orever,Mudvayne,L.D. 50,(K)now F(Orever),10236491,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/16 - (K)now F(Orever) (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/16 - (K)now F(Orever) (2).mp3,
2379,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | lethal dosage,Mudvayne,L.D. 50,Lethal Dosage,2928192,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/17 Lethal Dosage.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/17 - Lethal Dosage (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/17 Lethal Dosage.m4a
3158,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | lethal dosage,Mudvayne,L.D. 50,Lethal Dosage,4320070,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/17 - Lethal Dosage.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/17 - Lethal Dosage (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/17 - Lethal Dosage.mp3
8801,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | lethal dosage,Mudvayne,L.D. 50,Lethal Dosage,4320070,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/17 - Lethal Dosage (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/17 - Lethal Dosage (2).mp3,
2363,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | monolith,Mudvayne,L.D. 50,Monolith,1853384,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/01 Monolith.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/01 - Monolith (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/01 Monolith.m4a
3142,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | monolith,Mudvayne,L.D. 50,Monolith,2723884,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/01 - Monolith.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/01 - Monolith (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/01 - Monolith.mp3
8784,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | monolith,Mudvayne,L.D. 50,Monolith,2723884,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/01 - Monolith (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/01 - Monolith (2).mp3,
8785,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | monolith,Mudvayne,L.D. 50,Monolith,688695,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/01 Monolith (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/01 - Monolith (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/01 Monolith (2).m4a
2371,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | mutatis mutandis,Mudvayne,L.D. 50,Mutatis Mutandis,1674791,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/09 Mutatis Mutandis.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/09 - Mutatis Mutandis (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 Mutatis Mutandis.m4a
3150,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | mutatis mutandis,Mudvayne,L.D. 50,Mutatis Mutandis,2505709,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/09 - Mutatis Mutandis.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/09 - Mutatis Mutandis (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 - Mutatis Mutandis.mp3
8793,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | mutatis mutandis,Mudvayne,L.D. 50,Mutatis Mutandis,2505709,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/09 - Mutatis Mutandis (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/09 - Mutatis Mutandis (2).mp3,
2370,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | nothing to gein,Mudvayne,L.D. 50,Nothing To Gein,5235411,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/08 Nothing To Gein.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/08 - Nothing To Gein (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/08 Nothing To Gein.m4a
3149,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | nothing to gein,Mudvayne,L.D. 50,Nothing To Gein,7899890,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/08 - Nothing To Gein.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/08 - Nothing To Gein (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/08 - Nothing To Gein.mp3
8792,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | nothing to gein,Mudvayne,L.D. 50,Nothing To Gein,7899890,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/08 - Nothing To Gein (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/08 - Nothing To Gein (2).mp3,
2376,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | pharmaecopia,Mudvayne,L.D. 50,Pharmaecopia,5515103,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/14 Pharmaecopia.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/14 - Pharmaecopia (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/14 Pharmaecopia.m4a
3155,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | pharmaecopia,Mudvayne,L.D. 50,Pharmaecopia,8038444,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/14 - Pharmaecopia.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/14 - Pharmaecopia (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/14 - Pharmaecopia.mp3
8798,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | pharmaecopia,Mudvayne,L.D. 50,Pharmaecopia,8038444,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/14 - Pharmaecopia (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/14 - Pharmaecopia (2).mp3,
2375,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | prod,Mudvayne,L.D. 50,Prod,5987654,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/13 Prod.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/13 - Prod (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/13 Prod.m4a
3154,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | prod,Mudvayne,L.D. 50,Prod,8751900,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/13 - Prod.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/13 - Prod (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/13 - Prod.mp3
8797,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | prod,Mudvayne,L.D. 50,Prod,8751900,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/13 - Prod (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/13 - Prod (2).mp3,
2374,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | recombinant resurgence,Mudvayne,L.D. 50,Recombinant Resurgence,1993896,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/12 Recombinant Resurgence.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/12 - Recombinant Resurgence (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/12 Recombinant Resurgence.m4a
3153,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | recombinant resurgence,Mudvayne,L.D. 50,Recombinant Resurgence,2906950,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/12 - Recombinant Resurgence.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/12 - Recombinant Resurgence (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/12 - Recombinant Resurgence.mp3
8796,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | recombinant resurgence,Mudvayne,L.D. 50,Recombinant Resurgence,2906950,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/12 - Recombinant Resurgence (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/12 - Recombinant Resurgence (2).mp3,
2373,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | severed,Mudvayne,L.D. 50,Severed,6327067,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/11 Severed.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/11 - Severed (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/11 Severed.m4a
3152,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | severed,Mudvayne,L.D. 50,Severed,9375704,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/11 - Severed.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/11 - Severed (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/11 - Severed.mp3
8795,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | severed,Mudvayne,L.D. 50,Severed,9375704,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/11 - Severed (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/11 - Severed (2).mp3,
2377,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | under my skin,Mudvayne,L.D. 50,Under My Skin,3753174,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/15 Under My Skin.m4a,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/15 - Under My Skin (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/15 Under My Skin.m4a
3156,quarantine,"same metadata artist, album, and title as kept file",mudvayne | l.d. 50 | under my skin,Mudvayne,L.D. 50,Under My Skin,5466114,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/15 - Under My Skin.mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/15 - Under My Skin (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/15 - Under My Skin.mp3
8799,keep,largest file in duplicate metadata group,mudvayne | l.d. 50 | under my skin,Mudvayne,L.D. 50,Under My Skin,5466114,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/15 - Under My Skin (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Mudvayne/15 - Under My Skin (2).mp3,
8887,keep,largest file in duplicate metadata group,nirvana | incesticide | aero zeppelin,Nirvana,Incesticide,Aero Zeppelin,4471637,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 Aero Zeppelin 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 Aero Zeppelin 1.m4a,
8888,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | aero zeppelin,Nirvana,Incesticide,Aero Zeppelin,4471637,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 Aero Zeppelin.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 Aero Zeppelin 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/13 Aero Zeppelin.m4a
8891,keep,largest file in duplicate metadata group,nirvana | incesticide | aneurysm,Nirvana,Incesticide,Aneurysm,4430724,/mnt/d/Music/_Sorted_By_Artist/Nirvana/15 Aneurysm 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/15 Aneurysm 1.m4a,
8892,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | aneurysm,Nirvana,Incesticide,Aneurysm,4430687,/mnt/d/Music/_Sorted_By_Artist/Nirvana/15 Aneurysm.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/15 Aneurysm 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/15 Aneurysm.m4a
8869,keep,largest file in duplicate metadata group,nirvana | incesticide | been a son,Nirvana,Incesticide,Been A Son,1812189,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 Been A Son 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 Been A Son 1.m4a,
8870,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | been a son,Nirvana,Incesticide,Been A Son,1812189,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 Been A Son.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 Been A Son 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/04 Been A Son.m4a
8879,keep,largest file in duplicate metadata group,nirvana | incesticide | beeswax,Nirvana,Incesticide,Beeswax,2681481,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 Beeswax 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 Beeswax 1.m4a,
8880,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | beeswax,Nirvana,Incesticide,Beeswax,2681481,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 Beeswax.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 Beeswax 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/09 Beeswax.m4a
8889,keep,largest file in duplicate metadata group,nirvana | incesticide | big long now,Nirvana,Incesticide,Big Long Now,4778099,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 Big Long Now 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 Big Long Now 1.m4a,
8890,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | big long now,Nirvana,Incesticide,Big Long Now,4778099,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 Big Long Now.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 Big Long Now 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/14 Big Long Now.m4a
8863,keep,largest file in duplicate metadata group,nirvana | incesticide | dive,Nirvana,Incesticide,Dive,3833168,/mnt/d/Music/_Sorted_By_Artist/Nirvana/01 Dive 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/01 Dive 1.m4a,
8864,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | dive,Nirvana,Incesticide,Dive,3833168,/mnt/d/Music/_Sorted_By_Artist/Nirvana/01 Dive.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/01 Dive 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/01 Dive.m4a
8881,keep,largest file in duplicate metadata group,nirvana | incesticide | downer,Nirvana,Incesticide,Downer,1634553,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 Downer 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 Downer 1.m4a,
8882,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | downer,Nirvana,Incesticide,Downer,1634553,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 Downer.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 Downer 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/10 Downer.m4a
8885,keep,largest file in duplicate metadata group,nirvana | incesticide | hairspray queen,Nirvana,Incesticide,Hairspray Queen,4025445,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 Hairspray Queen 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 Hairspray Queen 1.m4a,
8886,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | hairspray queen,Nirvana,Incesticide,Hairspray Queen,4025445,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 Hairspray Queen.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 Hairspray Queen 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/12 Hairspray Queen.m4a
8883,keep,largest file in duplicate metadata group,nirvana | incesticide | mexican seafood,Nirvana,Incesticide,Mexican Seafood,1810701,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 Mexican Seafood 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 Mexican Seafood 1.m4a,
8884,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | mexican seafood,Nirvana,Incesticide,Mexican Seafood,1810701,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 Mexican Seafood.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 Mexican Seafood 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/11 Mexican Seafood.m4a
8873,keep,largest file in duplicate metadata group,nirvana | incesticide | molly's lips,Nirvana,Incesticide,Molly's Lips,1795603,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 Molly's Lips 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 Molly's Lips 1.m4a,
8874,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | molly's lips,Nirvana,Incesticide,Molly's Lips,1795603,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 Molly's Lips.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 Molly's Lips 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/06 Molly's Lips.m4a
8877,keep,largest file in duplicate metadata group,nirvana | incesticide | new wave) polly,Nirvana,Incesticide,(New Wave) Polly,1693332,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 (New Wave) Polly 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 (New Wave) Polly 1.m4a,
8878,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | new wave) polly,Nirvana,Incesticide,(New Wave) Polly,1693332,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 (New Wave) Polly.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 (New Wave) Polly 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/08 (New Wave) Polly.m4a
8865,keep,largest file in duplicate metadata group,nirvana | incesticide | sliver,Nirvana,Incesticide,Sliver,2117691,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 Sliver 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 Sliver 1.m4a,
8866,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | sliver,Nirvana,Incesticide,Sliver,2117691,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 Sliver.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 Sliver 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/02 Sliver.m4a
8875,keep,largest file in duplicate metadata group,nirvana | incesticide | son of a gun,Nirvana,Incesticide,Son Of A Gun,2682981,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 Son Of A Gun 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 Son Of A Gun 1.m4a,
8876,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | son of a gun,Nirvana,Incesticide,Son Of A Gun,2682981,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 Son Of A Gun.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 Son Of A Gun 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/07 Son Of A Gun.m4a
8867,keep,largest file in duplicate metadata group,nirvana | incesticide | stain,Nirvana,Incesticide,Stain,2598996,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 Stain 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 Stain 1.m4a,
8868,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | stain,Nirvana,Incesticide,Stain,2598996,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 Stain.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 Stain 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/03 Stain.m4a
8871,keep,largest file in duplicate metadata group,nirvana | incesticide | turnaround,Nirvana,Incesticide,Turnaround,2184272,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 Turnaround 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 Turnaround 1.m4a,
8872,quarantine,"same metadata artist, album, and title as kept file",nirvana | incesticide | turnaround,Nirvana,Incesticide,Turnaround,2184272,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 Turnaround.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 Turnaround 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/05 Turnaround.m4a
2380,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | about a girl,Nirvana,MTV Unplugged In New York,About A Girl,3507308,/mnt/d/Music/_Sorted_By_Artist/Nirvana/01 About A Girl.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/01 About A Girl (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/01 About A Girl.m4a
8893,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | about a girl,Nirvana,MTV Unplugged In New York,About A Girl,3507308,/mnt/d/Music/_Sorted_By_Artist/Nirvana/01 About A Girl (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/01 About A Girl (2).m4a,
2392,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | all apologies,Nirvana,MTV Unplugged In New York,All Apologies,4187290,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 All Apologies.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 All Apologies (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/13 All Apologies.m4a
8905,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | all apologies,Nirvana,MTV Unplugged In New York,All Apologies,4187290,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 All Apologies (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 All Apologies (2).m4a,
